YearAndSession,BillNumber,Title,Synopsis,bill_summary,programmatic,program_start_year,program_end_year,funding,responsible_party,stakeholders,innovative_summary,innovative_score,child_poverty_direct_summary,child_poverty_direct_score
2025 Regular Session,HB0225,Vehicle Laws - Exceptional Hauling Permits for Farm Products,Creating an exception for vehicles carrying fluid milk products to the prohibition against driving a vehicle subject to an exceptional hauling permit on the interstate highway system; altering certain weight limits and tolerances under an exceptional hauling permit; altering the preventive maintenance documents that an individual operating under an exceptional hauling permit must possess; and altering certain record-keeping requirements and the application of certain administrative penalties under an exceptional hauling permit.,"The bill creates an exception for vehicles carrying fluid milk products from certain restrictions under the exceptional hauling permit rules, including restrictions on interstate highway use, weight limits, and record-keeping requirements.",True,2025,0,0.0,Maryland State Highway Administration,"Farmers, dairy producers, and transportation companies involved in hauling milk products in Maryland","The bill introduces specific regulations and exceptions for milk transportation, including permit fee adjustments and record-keeping requirements, but does not employ new technologies or approaches.",3,"The bill has limited direct impact on child poverty, primarily affecting dairy transportation regulations.",2
2025 Regular Session,HB0226,Anne Arundel County – Public Schools – School Schedule Options,"Authorizing the Anne Arundel County Board of Education to operate all schools within the county using a scheduling model that eliminates early dismissal days to allow for less than 180 school days if the minimal hours of attendance are met; requiring the board, if it elects to use a scheduling model that results in a school in the county being open for less than 180 days to offer certain school employees an opportunity to make up the lost wages; and requiring the Board to make a report on the schools using an alternative scheduling model.","The bill authorizes Anne Arundel County to operate public schools using a flexible scheduling model that can eliminate early dismissal days and operate for fewer than 180 school days, provided the minimum 1,080 hours are met. It requires reporting on these alternative schedules and ensures employees can make up lost wages.",True,2025,2027,0.0,Anne Arundel County Board of Education,"Students, teachers, and staff in Anne Arundel County public schools","The bill introduces a flexible, alternative scheduling model for public schools, allowing for fewer school days with the same minimum hours, which is a new approach to school scheduling.",7,The program has potential to impact child poverty by providing flexible scheduling options that could improve attendance and educational stability.,6
2025 Regular Session,HB0227,Corporations and Associations - Electric Cooperatives - Nonescheat Capital Credits,"Providing that certain unclaimed money held by an electric cooperative and due to a past member is not considered abandoned property; and authorizing an electric cooperative to use this money only to assist members of the cooperative or make donations to nonprofit, charitable organizations.","The bill clarifies that unclaimed money held by electric cooperatives and due to past members, specifically nonescheat capital credits, is not considered abandoned property and can only be used for certain purposes such as assisting members or making donations to nonprofits.",True,2025,2025,0.0,Maryland Department of Commerce or relevant electric cooperatives,Past members of electric cooperatives and electric cooperatives themselves,"The bill introduces a specific classification for nonescheat capital credits, allowing their use for designated purposes, which is a new approach to handling unclaimed cooperative funds.",6,"The bill has limited direct impact on child poverty, focusing mainly on the management of cooperative funds.",2
2025 Regular Session,HB0228,Maryland Veterans Trust – Assistance to Members of the Maryland National Guard,Expanding the purposes of the Maryland Veterans Trust to include providing monetary and other assistance to members of the Maryland National Guard and their families; and authorizing the Maryland Veterans Trust to expend money from the Maryland Veterans Trust Fund to provide loans and grants to members of the Maryland National Guard and their families.,"The bill expands the purposes of the Maryland Veterans Trust to include providing assistance, such as loans and grants, to members of the Maryland National Guard and their families.",True,2025,0,0.0,Maryland Veterans Trust (under the Department of State Government),"Members of the Maryland National Guard and their families, veterans, and programs supporting veterans and their families","The bill enhances existing veteran support programs by explicitly including National Guard members and their families, and authorizes the Trust to provide loans and grants, which is a standard approach in veteran assistance programs.",3,"The program has limited direct impact on child poverty, focusing mainly on support for National Guard members and veterans.",2
2025 Regular Session,HB0230,Maryland Public Ethics Law - Training and Financial Disclosure Requirements - Revisions,"Altering the format and content of training on the requirements of the Maryland Public Ethics Law provided by the State Ethics Commission to certain State employees and regulated lobbyists to be either through online training or live presentation on the conflict of interest, financial disclosure, relevant administrative, and other applicable requirements of the law; and altering the scope of disclosure for the employment of an individual or a member of the individual's immediate family reported in a financial disclosure statement.","The bill revises the Maryland Public Ethics Law by changing the format of ethics training courses for state officials and lobbyists, expanding disclosure requirements for employment and business interests, and updating related rules.",False,2025,2025,0.0,Maryland State Ethics Commission,"State officials, lobbyists, and public employees in Maryland",The bill primarily updates existing rules and requirements; it does not introduce new technologies or innovative approaches.,2,"The bill has minimal direct impact on child poverty, focusing on ethics and disclosure rules.",2
2025 Regular Session,HB0235,State Government - Information Technology - Cybersecurity Revisions,Altering the duties of the Cyber Preparedness Unit in the Maryland Department of Emergency Management; altering the duties of the Office of Security Management in the Department of Information Technology; requiring the Office to submit a yearly report to the Governor and certain committees of the General Assembly on the State's cybersecurity expenditures and recommendations for changes to the budget; and altering the responsibilities of the Secretary of Information Technology with regard to information technology policies.,"The bill revises the duties and responsibilities of the Maryland Department of Emergency Management's Cyber Preparedness Unit and the Department of Information Technology's Office of Security Management. It enhances coordination, reporting, and strategic planning for cybersecurity across state and local government entities, including annual reports on cybersecurity activities and expenditures, and establishes standards and support for cybersecurity preparedness and response.",True,2025,2030,0.0,Maryland Department of Information Technology and Maryland Department of Emergency Management,"State and local government agencies, local school systems, local health departments, and other public entities involved in cybersecurity","The bill employs a comprehensive, coordinated approach to cybersecurity, including annual reporting, development of standards, and regional exercises, which is a modern approach to government cybersecurity strategy.",7,"The bill has limited direct impact on child poverty, focusing mainly on cybersecurity infrastructure and coordination.",2
2025 Regular Session,HB0236,Peace Orders and Criminal Harassment - Intentional Visual Surveillance,"Expanding the relief that may be included in a final peace order; altering the acts that constitute criminal harassment to include certain visual surveillance of an area of another person's residence where the other has a reasonable expectation of privacy; and providing that a person who violates the Act is guilty of a misdemeanor and on conviction for a first offense is subject to imprisonment of up to 90 days or a fine of $500 or both, and for a second or subsequent offense, imprisonment of up to 180 days or a fine of $1,000 or both.","The bill expands the legal protections against visual surveillance and harassment by allowing individuals to seek peace orders against those who conduct intentional visual surveillance of areas where they have a reasonable expectation of privacy, including their residence. It also modifies the acts that constitute criminal harassment to include such visual surveillance and provides remedies in peace orders, such as removing or repositioning surveillance devices.",False,2025,2025,0.0,Maryland Courts and Judicial Proceedings,Residents and individuals concerned about privacy and harassment,"The bill introduces a legal framework to address intentional visual surveillance, including the use of surveillance devices, as part of harassment and peace order proceedings, which is a new approach to privacy protection in Maryland.",7,"The bill does not directly target child poverty but enhances privacy protections, which could indirectly benefit vulnerable populations.",2
2025 Regular Session,HB0239,Charitable Organizations - Late Fees and Registration - Suspension and Cancellation Requirements,Authorizing the Secretary of State to suspend payment of certain late fees assessed to certain charitable organizations that fail to file an annual report under certain circumstances; and authorizing the Secretary of State to cancel a charitable organization's registration or reinstate a charitable organization's canceled registration under certain circumstances.,"The bill updates regulations for charitable organizations in Maryland, including fee structures, late fee suspension, and registration cancellation and reinstatement procedures.",True,2025,0,0.0,Secretary of State of Maryland,Charitable organizations operating in Maryland and the public they serve,"The bill introduces provisions for suspending late fees and streamlines registration cancellation and reinstatement processes, employing regulatory adjustments to improve oversight.",6,"The bill has limited direct impact on child poverty, primarily affecting organizational compliance and oversight.",3
2025 Regular Session,HB0241,Marriage - Confidential Communication,"Clarifying that ""spouse"" includes a former spouse for purposes of disclosure of confidential communications occurring during marriage; and establishing that a spouse, who is the alleged victim, is competent to disclose a confidential communication between spouses occurring during their marriage in a criminal action in which one spouse is charged with a crime against the other spouse.","The bill clarifies that a spouse includes a former spouse for the purpose of disclosing confidential communications during marriage, and establishes that a spouse who is the alleged victim can disclose confidential communications in criminal cases where one spouse is charged with a crime against the other.",False,2025,2025,0.0,Maryland Courts and Judicial Proceedings,"Spouses, victims, defendants in criminal cases involving spouses","The bill updates legal definitions and rules regarding confidential communications between spouses, including former spouses, and their admissibility in criminal cases.",3,The bill does not directly impact child poverty.,1
2025 Regular Session,HB0243,Family Law - Adoption of an Adult,Limiting the requirement that a petitioner's spouse join in the petition for adoption to apply only when the prospective adoptee is a minor; authorizing a petitioner's spouse to join in the petition for adoption if the prospective adoptee is an adult; establishing that certain provisions of law requiring the issuance and service of a show-cause order on a prospective adoptee's parents do not apply if the prospective adoptee is an adult; etc.,"This bill amends Maryland family law to allow the adoption of adults, removing certain requirements such as parental consent and the involvement of a spouse in the adoption process when the adoptee is an adult. It also modifies procedures related to investigations and service of legal notices in adult adoption cases.",True,2025,9999,0.0,Maryland Judiciary or Family Law Court System,"Adults seeking adoption, their families, and legal system","The bill introduces a legal framework for the adoption of adults, which is a relatively uncommon practice, and modifies existing procedures to accommodate adult adoptees, representing a new approach in family law.",7,"The bill has minimal direct impact on child poverty, as it primarily concerns adult adoption procedures.",2
2025 Regular Session,HB0246,Human Services - Adult Protective Services,"Specifying that certain provisions of law relating to confidentiality do not prohibit the disclosure of certain information relating to adult protective services or the disclosure of the identity of certain persons making certain reports under certain circumstances; expanding the definition of ""health practitioner"" to include certain emergency medical providers; and authorizing individuals who are required in specific instances to report information regarding alleged vulnerable adults to make a report by calling the statewide reporting hotline.","The bill updates Maryland laws to clarify the confidentiality rules related to adult protective services, expands the definition of health practitioners to include certain emergency medical services providers, and allows certain mandated reporters to make reports via a statewide hotline. It also specifies circumstances under which information can be disclosed and enhances procedures for reporting suspected abuse or neglect of vulnerable adults.",True,2025,2026,0.0,Maryland Department of Human Services,"Vulnerable adults, adult protective services workers, health practitioners, law enforcement, and the general public","The bill employs a modernized approach to reporting and confidentiality, including the use of a statewide hotline for reporting adult abuse and expanding the scope of professionals involved in investigations.",6,"The bill primarily focuses on adult protective services and does not directly target child poverty, so its impact on child poverty is minimal.",2
2025 Regular Session,HB0249,Residential Real Property - Local Limits on Summoning Law Enforcement or Emergency Services,Prohibiting a local jurisdiction from enforcing a law or ordinance that limits the summoning of law enforcement or emergency services to a residential property by establishing a certain threshold or penalty.,"This bill prohibits local jurisdictions in Maryland from enacting or enforcing laws that set thresholds or penalties for summoning law enforcement or emergency services to residential properties, including limits on the number of calls or penalties such as fines, eviction, or license revocation.",True,2025,2025,0.0,Maryland local governments and law enforcement agencies,"Residents, property owners, tenants, law enforcement, local governments","The bill introduces a legal restriction on local laws that limit or penalize summoning emergency services, which is a new legal approach to protect residents' rights to call for help without fear of penalties.",6,"The bill has limited direct impact on child poverty, as it mainly addresses legal protections related to emergency calls.",2
2025 Regular Session,HB0251,Human Services – Local Departments of Social Services – Audits,"Altering the frequency, from once every 3 years to an interval of once every 4 years unless it is determined on a case-by-case basis that an audit occur at an interval of 3 years, with which the Office of the Inspector General in the Department of Human Services conducts or contracts for financial and compliance audits of local departments of social services.","The bill changes the frequency of financial and compliance audits conducted by the Office of the Inspector General in the Maryland Department of Human Services for local departments of social services, extending the interval from once every 3 years to a range of 3 to 4 years, with case-by-case exceptions for more frequent audits.",False,2025,2025,0.0,Office of the Inspector General in the Department of Human Services,Local departments of social services and their clients in Maryland,"The bill employs a flexible, risk-based approach to audit scheduling, allowing for more tailored oversight rather than fixed intervals.",6,"The bill has limited direct impact on child poverty, primarily affecting oversight of social services.",3
2025 Regular Session,HB0256,Health Occupations Boards - Membership Alteration and Sunset Extensions,Continuing certain health occupations boards and the Behavior Analyst Advisory Committee within the State Board of Professional Counselors and Therapists in accordance with the provisions of the Maryland Program Evaluation Act (sunset law) by extending to a certain date the termination provisions relating to the statutory and regulatory authority of the boards and Committee; and altering the membership of the State Board of Massage Therapy Examiners.,"The bill extends the sunset dates for several health occupations boards and committees in Maryland, including the State Board of Examiners for Audiologists, Hearing Aid Dispensers, Speech–Language Pathologists, and Music Therapists, the State Board of Massage Therapy Examiners, the State Board of Pharmacy, the State Board of Professional Counselors and Therapists, and the Behavior Analyst Advisory Committee. It also makes changes to the membership of the Massage Therapy Examiners Board.",False,2025,2031,0.0,Maryland Department of Health and relevant licensing boards,"Health professionals, licensing boards, and the public seeking health services in Maryland","The bill primarily focuses on extending existing regulatory structures and adjusting membership, with no new technologies or innovative approaches introduced.",2,The bill does not directly address child poverty or include specific programs aimed at reducing it.,1
2025 Regular Session,HB0258,Economic Development - West North Avenue Development Authority - Alterations,"Altering the administration and membership of the West North Avenue Development Authority; specifying the powers and duties of the Authority, subject to certain limitations; requiring the Authority to take certain actions regarding the finances of the Authority; exempting the Authority from certain taxation or assessments under certain circumstances; establishing the West North Avenue Development Authority Fund as a special, nonlapsing fund; altering the termination date of the Authority; etc.","The bill establishes the West North Avenue Development Authority in Baltimore City to promote economic development, redevelopment, and community revitalization along the West North Avenue corridor. It details the authority's powers, governance, funding, and exemptions from certain laws, and aims to make the authority self-sustaining by fiscal year 2028.",True,2024,2029,1000000.0,West North Avenue Development Authority,"Residents, businesses, and community organizations in the West North Avenue corridor in Baltimore City","The program employs a comprehensive, multi-stakeholder approach to urban redevelopment, with a focus on economic growth, community engagement, and self-sustainability, utilizing a dedicated development authority and special fund.",7,"The program has a high potential to impact child poverty by revitalizing neighborhoods, creating jobs, and improving community resources.",8
2025 Regular Session,HB0259,"Public Safety - Statewide DNA Database System, DNA Collection, and Penalties - Alterations",Requiring a certain DNA sample to be collected in a certain manner from an individual who is required to register as a sex offender; requiring a DNA sample to be collected by a certain individual or at a certain location under certain circumstances; requiring a custodial agency or correctional facility to ensure a DNA sample is collected in a certain manner; prohibiting a DNA sample from being tested and placed in a certain statewide DNA database system until certain conditions are met; etc.,"The bill updates Maryland's laws regarding the collection, testing, and expungement of DNA samples from individuals involved in criminal cases, including those required to register as sex offenders, and establishes procedures for destruction and expungement of DNA records.",True,2025,2028,0.0,"Maryland Department of State Police, Forensic Sciences Division","Individuals involved in criminal cases, sex offenders, law enforcement agencies, and the general public","The bill introduces detailed procedures for DNA sample collection, testing, and expungement, including new regulations for destruction of untested samples and records, and enhances privacy protections.",7,"The bill has limited direct impact on child poverty, focusing mainly on criminal justice procedures.",2
2025 Regular Session,HB0260,Criminal Law - Drug Paraphernalia - Prohibitions and Penalties,"Altering the penalties for a person using or possessing with intent to use, delivering or selling under certain circumstances, or manufacturing or possessing with intent to deliver or sell under certain circumstances drug paraphernalia to inject, ingest, inhale, or otherwise introduce into the human body a controlled dangerous substance; removing intent to administer a controlled dangerous substance from a certain list of intents; etc.","This bill amends Maryland law to alter penalties for possession, use, delivery, or sale of drug paraphernalia related to controlled dangerous substances. It removes certain prohibitions, clarifies circumstances under which penalties apply, and increases penalties for certain violations, including those involving minors.",False,2025,2025,0.0,Maryland Department of Public Safety and Correctional Services or law enforcement agencies,"Individuals involved in drug use, possession, or distribution, including minors and adults, and the broader community impacted by drug-related offenses.","The bill primarily updates and clarifies existing drug paraphernalia laws, with some adjustments to penalties, but does not introduce new technologies or innovative approaches.",2,"The bill has limited direct impact on child poverty, as it mainly concerns legal penalties and law enforcement related to drug paraphernalia.",2
2025 Regular Session,HB0261,Estates and Trusts - Priority of Claims on an Estate - Unpaid Child Support,Prioritizing the payment of unpaid child support over certain other claims on an estate of a decedent with insufficient assets to pay all claims in full.,This bill amends Maryland law to prioritize the payment of unpaid child support over certain other claims on an estate of a decedent when assets are insufficient to pay all claims in full.,False,2025,2025,0.0,Maryland Department of Estates and Trusts (or equivalent estate management agency),"Families owed child support, estate administrators, and beneficiaries","The bill introduces a legal priority for unpaid child support in estate settlement processes, which is a targeted legal reform rather than a technological innovation.",3,"By prioritizing unpaid child support, the bill has the potential to improve financial stability for children and families, thereby reducing child poverty.",7
2025 Regular Session,HB0262,Department of Agriculture - Maryland Agricultural Commission and Young Farmers,Altering the membership of the Maryland Agricultural Commission; establishing the Committee on Young Farmers for purposes of  communicating to the Maryland Agricultural Commission on issues relating to young and beginning farmers in the State; repealing the provisions of law establishing and governing the Young Farmers Advisory Board; and requiring the Maryland Agricultural Land Preservation Foundation to be governed and administered by a board of trustees composed in a certain manner.,"The bill redefines the membership and structure of the Maryland Agricultural Commission, establishes a new Committee on Young Farmers to represent young and beginning farmers, and repeals the previous Young Farmers Advisory Board. It aims to enhance representation and address issues related to young farmers in Maryland.",True,2025,0,0.0,Maryland Department of Agriculture,"Young and beginning farmers in Maryland, agricultural industry stakeholders, Maryland Agricultural Commission","The bill introduces a dedicated committee focused on young farmers, emphasizing regional diversity and direct involvement of young farmers in policy discussions, which is a relatively innovative approach to agricultural policy.",7,"The program has potential to impact child poverty indirectly by supporting young farmers, which can lead to economic stability and community development.",4
2025 Regular Session,HB0265,Dental Services - Qualification for Maryland Dent-Care Program,Altering the eligibility criteria for Higher Education Loan Assistance Grants under the Maryland Dent-Care Program to include part-time employment.,"The bill modifies eligibility criteria for the Maryland Dent–Care Program's loan assistance grants for dental professionals, establishes grant amounts, and requires a study on the use of online credentialing systems by dental insurance carriers.",True,2025,2030,0.0,Office of Student Financial Assistance and Maryland Department of Health,"Dental professionals, dental patients, Maryland Medical Assistance Program recipients","The bill introduces a loan assistance program for dental professionals and mandates a study on the use of online credentialing systems, employing new approaches to healthcare workforce support and administrative efficiency.",7,The program has potential to improve access to dental care for low-income populations by incentivizing providers to serve Medicaid recipients.,7
2025 Regular Session,HB0268,Hospitals - Financial Assistance and Collection of Debts - Policies,Altering provisions of law related to a hospital's financial assistance and collection of debts policies; specifying the percentage by which a hospital is required to reduce a patient's out-of-pocket expenses under certain circumstances; adding to the notice requirements relating to a hospital's financial assistance policy; prohibiting a hospital from filing a civil action to collect a debt against a patient whose outstanding debt is at or below $500; etc.,"This bill updates Maryland laws regarding hospital financial assistance, debt collection policies, and legal procedures, including limits on civil actions, interest charges, and requirements for hospital notices and patient rights.",False,2025,2030,0.0,Maryland Health Care Commission and hospitals in Maryland,"Hospital patients, especially those with low or no income, and hospitals","The bill introduces comprehensive reforms to hospital billing and debt collection practices, emphasizing transparency, patient rights, and limits on aggressive collection actions, but does not employ new technologies.",6,The bill has a moderate potential to impact child poverty by making hospital billing more accessible and reducing financial barriers for low-income families.,6
2025 Regular Session,HB0270,Data Center Impact Analysis and Report,"Requiring the Department of the Environment, the Maryland Energy Administration, and the University of Maryland School of Business, in coordination with the Department of Legislative Services, to conduct an analysis of the likely environmental, energy, and economic impacts of data center development in the State; and requiring the Department of Legislative Services to coordinate preparation of the final report to be submitted to the Governor and the General Assembly by September 1, 2026.","This bill requires Maryland state agencies and the University of Maryland to analyze the environmental, energy, and economic impacts of data center development in the state, and to report their findings by September 1, 2026.",False,2025,2027,0.0,"Department of the Environment, Maryland Energy Administration, University of Maryland School of Business, Department of Legislative Services","Data center industry, environmental agencies, energy sector, Maryland residents","The bill employs a coordinated analysis approach involving multiple agencies and academic expertise to assess impacts of data centers, which is a comprehensive and collaborative approach.",6,The bill does not directly target child poverty but could indirectly impact it through environmental and economic assessments.,3
2025 Regular Session,HB0272,Maryland Department of Planning – Modernization,"Requiring the State Administrator of Elections to electronically submit certain precinct boundary information to the Secretary of Planning; altering certain requirements related to the Department of Planning preparing population projections for the Washington and Baltimore metropolitan areas to authorize the use of population figures developed by the Baltimore Metropolitan Council, the Metropolitan Washington Council of Governments and their member jurisdictions; etc.","The bill updates and modernizes the Maryland Department of Planning's responsibilities, including population projections, information management, and coordination with other agencies, and clarifies procedures for project approval and planning data sharing.",True,2025,2030,0.0,Maryland Department of Planning,"State and local government agencies, planning organizations, and residents of Maryland","The bill employs modernized data sharing, updated population projections, and enhanced inter-agency coordination to improve planning processes.",7,The bill has a moderate potential to impact child poverty by improving planning and resource allocation.,5
2025 Regular Session,HB0273,Residential Leases - Late Payment Penalties - Calculation,Altering a prohibition concerning the maximum penalty for the late payment of rent that a landlord may charge in a residential lease to prohibit a penalty in excess of 5% of the amount of the unpaid rent rather than of the amount due.,"The bill amends Maryland law to limit late payment penalties for residential rent to a maximum of 5% of the unpaid rent, replacing the previous limit of a percentage of the total rent due. It also clarifies enforcement and applicability of these rules.",False,2025,2025,0.0,Maryland Department of Housing and Community Development,Residential tenants and landlords in Maryland,"The bill employs a straightforward regulatory approach to cap late payment penalties, which is a common legal measure rather than a new technological or innovative approach.",2,"The bill has limited direct impact on child poverty, as it primarily regulates late rent penalties for tenants.",2
2025 Regular Session,HB0275,Family Law - Child Support - Multifamily Adjustment,"Altering the definition of ""adjusted actual income"" under the State child support guidelines by requiring the deduction, from actual income, of an allowance for support for each child in the parent's home for whom the parent owes a legal duty of support but who is not subject to a support order; requiring that the amount of a certain allowance be subtracted from a parent's actual income before the court determines the amount of a child support award; etc.","The bill amends Maryland's child support laws by redefining 'adjusted actual income' to include a new allowance for support for children living in a parent's home, and specifies how this allowance is calculated and deducted before determining child support obligations. It also clarifies factors the court may consider when deviating from standard guidelines.",False,2025,2025,0.0,Maryland Judiciary or Family Law Courts,"Parents, children, and families involved in child support cases in Maryland","The bill introduces a new calculation method for child support that considers additional support obligations for children living in a parent's home, employing a more detailed approach to income and support calculations.",6,"The program has potential to reduce child poverty by ensuring fairer child support calculations, especially for children in non-traditional living arrangements.",7
2025 Regular Session,HB0276,State Government - Forms - Reporting Requirement - Repeal,Repealing a requirement that certain departments or units of State government annually submit a report on the management of forms to the Department of General Services.,This bill repeals the requirement for certain state departments to submit an annual report on their form management activities.,False,2025,2025,0.0,Department of General Services or relevant state departments,"State government departments and units, and the general public who use government forms","The bill simplifies government reporting requirements by removing an annual reporting obligation, which is a procedural change rather than an innovative program.",2,The bill does not directly impact child poverty.,1
2025 Regular Session,HB0277,Environment - Water Bottle Filling Stations - Requirement,"Requiring a water bottle filling station or a combined water bottle filling station and drinking fountain to be installed in certain new construction or as part of certain renovations beginning October 1, 2025, subject to certain exceptions; requiring the Maryland Department of Labor to adopt regulations to carry out the provisions of the Act; and applying the Act prospectively.","The bill requires that starting October 1, 2025, new construction and renovations in Maryland include water bottle filling stations in certain locations, replacing or supplementing drinking fountains, with some exceptions.",True,2025,0,0.0,Maryland Department of Labor,"Public, building owners, and users of public buildings in Maryland","The program employs a regulatory approach to mandate the installation of water bottle filling stations in new and renovated buildings, promoting environmental sustainability and public health.",6,The program has limited direct impact on child poverty but promotes access to clean drinking water in public spaces.,3
2025 Regular Session,HB0279,Municipalities - Annexation Resolutions - Submission to Department of Planning,Adding the Department of Planning to the list of entities to which a municipality must send a copy of an annexation resolution with the new municipal boundaries.,"This bill requires municipalities in Maryland to send a copy of their annexation resolution with new boundaries to the Department of Planning, in addition to other entities, within 10 days of the resolution taking effect.",False,2025,2025,0.0,Department of Planning,Municipalities and residents affected by annexation in Maryland,"The bill primarily updates administrative procedures for municipal annexation notifications, with no new technologies or innovative approaches introduced.",2,The bill does not directly impact child poverty.,1
2025 Regular Session,HB0284,Procurement – Electronic Transactions – Clarification of Fees Due,Specifying that fees collected for electronic transactions for procurements are those due to the State and not any fees due to a third party.,"The bill clarifies that fees collected for electronic procurement transactions are owed to the State of Maryland, not to third parties, and specifies procedures for charging and depositing these fees.",False,2025,2025,0.0,Maryland State Department of General Services or Chief Procurement Officer,Businesses and vendors participating in Maryland's electronic procurement processes,The bill primarily clarifies legal and procedural aspects of electronic procurement fees; it does not introduce new technologies or innovative approaches.,2,The bill does not have a direct impact on child poverty.,1
2025 Regular Session,HB0286,"Local Comprehensive Planning and State Economic Growth, Resource Protection, and Planning Policy - Planning Principles","Providing certain planning principles that are collectively intended to create sustainable communities and to protect the environment utilizing active public participation; altering the State Economic Growth, Resource Protection, and Planning Policy to consist of planning principles for advancing sustainable growth in the State; and requiring the publisher of the Annotated Code of Maryland, along with the Department of Legislative Services, to correct cross-references and terminology in the Code that are rendered incorrect by the Act.","The bill updates Maryland's planning principles to promote sustainable communities, environmental protection, and public participation in local and state planning processes, and clarifies transportation project approval criteria.",False,2025,0,0.0,Maryland Department of Planning and Department of Transportation,"Residents, local governments, environmental groups, and businesses in Maryland","The bill emphasizes integrated planning principles and adaptive transportation project approval, promoting sustainable development and community engagement.",6,"The bill's focus on sustainable development and community engagement has the potential to indirectly benefit children by fostering healthier, more equitable communities.",5
2025 Regular Session,HB0288,"Maryland Transportation Authority – Tolls, Fees, and Other Charges – Temporary Adjustments","Increasing from 180 days to 300 days the maximum duration of an emergency status determination authorizing the temporary adjustment of tolls, fees, or other charges by the Maryland Transportation Authority.","This bill extends the maximum duration of emergency status determinations that allow the Maryland Transportation Authority to temporarily adjust tolls, fees, or other charges from 180 days to 300 days.",False,2025,2025,0.0,Maryland Transportation Authority,Drivers and users of Maryland transportation facilities,"The bill primarily modifies existing procedures for emergency toll adjustments, without introducing new technologies or approaches.",2,The bill does not directly impact child poverty.,1
2025 Regular Session,HB0292,"Cooperative Housing Corporations, Condominiums, and Homeowners Associations - Funding of Reserve Accounts and Preparation of Funding Plans","Requiring that certain funds for certain reserve accounts be deposited on or before the last day of each fiscal year; requiring the governing body of a cooperative housing corporation, a residential condominium, or a homeowners association to prepare a certain funding plan subject to certain requirements; authorizing a reasonable deviation from certain reserve funding requirements following a certain financial hardship determination; requiring that certain updated reserve studies be prepared by a certain person; etc.","The bill requires cooperative housing corporations, condominiums, and homeowners associations in Maryland to conduct reserve studies, prepare funding plans, and deposit funds into reserve accounts annually to ensure proper funding for future repairs and replacements of common elements.",True,2025,9999,0.0,Maryland Department of Housing and Community Development or relevant local housing authorities,"Residents of cooperative housing, condominiums, and homeowners associations in Maryland","The bill employs a comprehensive approach to reserve funding, including regular reserve studies, detailed funding plans, and oversight, which is a structured and proactive approach to property management.",6,"The program has moderate potential to impact child poverty by ensuring better-maintained housing environments, which can improve living conditions for families.",5
2025 Regular Session,HB0293,Criminal Procedure - Child Victims - Testimony in Child Abuse Cases,Altering a certain requirement under which a court is authorized to order that the testimony of a child victim be taken outside a courtroom and shown in the courtroom by closed circuit television in certain child abuse cases; requiring the testimony of a child victim taken by closed circuit television within the courthouse be in a setting that reasonably mitigates the likelihood the child victim will suffer emotional distress; etc.,"This bill amends Maryland law to clarify and expand the circumstances under which a child victim's testimony in child abuse cases can be taken outside the courtroom via closed circuit television, especially when testifying in the presence of the defendant or respondent might cause emotional distress.",True,2025,2025,0.0,Maryland Judiciary,"Child victims in abuse cases, legal professionals, and courts","The bill introduces the use of closed circuit television for child victims' testimony in court, with specific provisions to mitigate emotional distress and allow communication with legal counsel, enhancing the safety and comfort of child witnesses.",6,The bill primarily focuses on legal procedures for child testimony and does not directly impact child poverty levels.,1
2025 Regular Session,HB0297,Maryland Health Benefit Exchange - State-Based Young Adult Health Insurance Subsidies Pilot Program - Sunset Repeal,Renaming the State-Based Young Adult Health Insurance Subsidies Pilot Program to be the State-Based Young Adult Health Insurance Subsidies Program; repealing the termination date of certain provisions of law that establish and govern the funding for the Program; authorizing rather than requiring the Maryland Health Benefit Exchange to establish and implement the Program; and prohibiting the Exchange from implementing the Program if certain funds are not available.,"This bill renames the existing Young Adult Health Insurance Subsidies Pilot Program to a permanent program, removes its sunset clause, and authorizes the Maryland Health Benefit Exchange to establish and implement the program if funds are available. It also details the funding sources, program administration, and reporting requirements.",True,2021,2025,20000000.0,Maryland Health Benefit Exchange,"Young adults aged 18 to 40 in Maryland, especially those with income between 133% and 400% of the federal poverty level","The program employs targeted subsidies and tracks their impact on insurance rates and coverage, with a focus on covering 100% of premiums for some young adults, which is a relatively innovative approach.",7,"The program has potential to reduce child poverty by increasing health insurance coverage among young adults, which can lead to better health and economic stability for families.",6
2025 Regular Session,HB0300,State Government - Grants and Contracts - Reimbursement of Indirect Costs,"Altering the rate at which nonprofit organizations receiving State-funded grants or contracts may be reimbursed for indirect costs to match the rate established under relevant federal guidelines; requiring the Maryland Efficient Grant Application Council to study and make certain recommendations to the Department of Budget and Management regarding the entire grants life cycle; requiring the Council to submit a report on its full recommendations to the Department and the General Assembly by July 1, 2027; etc.","The bill modifies the reimbursement rate for indirect costs for nonprofit organizations receiving state grants or contracts, establishes a study on indirect costs and grants management, and sets reporting requirements. It also defines the scope of indirect costs and the application of federal guidance to state grants.",True,2025,2028,0.0,Department of Budget and Management,"Nonprofit organizations receiving state grants or contracts, state government agencies, and grant recipients","The bill employs a comprehensive study and recommendation process to improve grants management and streamline processes, incorporating federal guidance modifications.",7,The program has potential to reduce child poverty by improving grant management and ensuring better funding for services.,6
